clip,track_id,class_name,gap_length,frame_offset_in_gap,frame_number,method,has_box,center_error_px,center_error_pct_width,iou,iou_at_least_030,track_id_before_gap,track_id_after_gap,id_continuous,prediction_time_ms
clip_sample_001,3,car,3,2,13,sort_motion,True,1.1483570597128492,0.07177231623205307,0.9345675300348129,True,3,3,True,0.3252
clip_sample_001,3,car,5,0,10,yolo_only,False,,,0.0,False,3,3,True,0.1626
clip_sample_001,3,car,5,0,10,static_memory,True,2.079632520813632,0.129977032550852,0.8862745009944231,True,3,3,True,0.1626
clip_sample_001,3,car,5,0,10,sort_motion,True,1.868768575396051,0.11679803596225319,0.8895897948424343,True,3,3,True,0.1626
clip_sample_001,3,car,5,1,11,yolo_only,False,,,0.0,False,3,3,True,0.1626
clip_sample_001,3,car,5,1,11,static_memory,True,2.704996974996988,0.16906231093731175,0.8555671893722514,True,3,3,True,0.1626
clip_sample_001,3,car,5,1,11,sort_motion,True,2.007557880346781,0.12547236752167382,0.8740550097559202,True,3,3,True,0.1626
clip_sample_001,3,car,5,2,12,yolo_only,False,,,0.0,False,3,3,True,0.1626
clip_sample_001,3,car,5,2,12,static_memory,True,2.835701592500165,0.17723134953126032,0.8408369663248787,True,3,3,True,0.1626
clip_sample_001,3,car,5,2,12,sort_motion,True,1.7073808351131459,0.10671130219457163,0.8857007528873068,True,3,3,True,0.1626
clip_sample_001,3,car,5,3,13,yolo_only,False,,,0.0,False,3,3,True,0.1626
clip_sample_001,3,car,5,3,13,static_memory,True,4.041386083430014,0.2525866302143759,0.774494467293872,True,3,3,True,0.1626
clip_sample_001,3,car,5,3,13,sort_motion,True,2.5545130685774793,0.15965706678609246,0.8313817444711542,True,3,3,True,0.1626
clip_sample_001,3,car,5,4,14,yolo_only,False,,,0.0,False,3,3,True,0.1626
clip_sample_001,3,car,5,4,14,static_memory,True,5.283513473077317,0.3302195920673323,0.7112257910664617,True,3,3,True,0.1626
clip_sample_001,3,car,5,4,14,sort_motion,True,3.187538570366089,0.1992211606478806,0.7925381135466324,True,3,3,True,0.1626
clip_sample_001,3,car,8,0,8,yolo_only,False,,,0.0,False,3,3,True,0.0654
clip_sample_001,3,car,8,0,8,static_memory,True,0.8574705132298924,0.05359190707686827,0.9421819899050301,True,3,3,True,0.0654
clip_sample_001,3,car,8,0,8,sort_motion,True,0.7802414430999637,0.04876509019374773,0.9479407611826398,True,3,3,True,0.0654
clip_sample_001,3,car,8,1,9,yolo_only,False,,,0.0,False,3,3,True,0.0654
clip_sample_001,3,car,8,1,9,static_memory,True,2.1710273261222186,0.13568920788263866,0.8722272958140259,True,3,3,True,0.0654
clip_sample_001,3,car,8,1,9,sort_motion,True,1.6790257820794812,0.10493911137996756,0.8945669795638863,True,3,3,True,0.0654
clip_sample_001,3,car,8,2,10,yolo_only,False,,,0.0,False,3,3,True,0.0654
clip_sample_001,3,car,8,2,10,static_memory,True,4.24119347726592,0.26507459232912,0.7733782396119033,True,3,3,True,0.0654
clip_sample_001,3,car,8,2,10,sort_motion,True,3.4182067910058698,0.21363792443786686,0.8002404589336618,True,3,3,True,0.0654
clip_sample_001,3,car,8,3,11,yolo_only,False,,,0.0,False,3,3,True,0.0654
clip_sample_001,3,car,8,3,11,static_memory,True,4.867808168992998,0.3042380105620624,0.7466218626913292,True,3,3,True,0.0654
clip_sample_001,3,car,8,3,11,sort_motion,True,3.791095794779172,0.23694348717369826,0.7742776475881162,True,3,3,True,0.0654
clip_sample_001,3,car,8,4,12,yolo_only,False,,,0.0,False,3,3,True,0.0654
clip_sample_001,3,car,8,4,12,static_memory,True,5.004167086882156,0.3127604429301348,0.7339023062834449,True,3,3,True,0.0654
clip_sample_001,3,car,8,4,12,sort_motion,True,3.6971563233042746,0.23107227020651716,0.7722443926650414,True,3,3,True,0.0654
clip_sample_001,3,car,8,5,13,yolo_only,False,,,0.0,False,3,3,True,0.0654
clip_sample_001,3,car,8,5,13,static_memory,True,6.199028961126476,0.3874393100704048,0.6747865739956032,True,3,3,True,0.0654
clip_sample_001,3,car,8,5,13,sort_motion,True,4.748843481625367,0.29680271760158544,0.7123257436436448,True,3,3,True,0.0654
clip_sample_001,3,car,8,6,14,yolo_only,False,,,0.0,False,3,3,True,0.0654
clip_sample_001,3,car,8,6,14,static_memory,True,7.446743059150117,0.4654214411968823,0.6185381427649266,True,3,3,True,0.0654
clip_sample_001,3,car,8,6,14,sort_motion,True,5.61381515767524,0.3508634473547025,0.666372117139255,True,3,3,True,0.0654
clip_sample_001,3,car,8,7,15,yolo_only,False,,,0.0,False,3,3,True,0.0654
clip_sample_001,3,car,8,7,15,static_memory,True,9.83859576143578,0.6149122350897362,0.5357147393229359,True,3,3,True,0.0654
clip_sample_001,3,car,8,7,15,sort_motion,True,7.14667509748575,0.44666719359285934,0.6041302519107051,True,3,3,True,0.0654
clip_sample_001,3,car,10,0,7,yolo_only,False,,,0.0,False,3,3,True,0.0495
clip_sample_001,3,car,10,0,7,static_memory,True,1.019843471828155,0.06374021698925969,0.9360332333466115,True,3,3,True,0.0495
clip_sample_001,3,car,10,0,7,sort_motion,True,0.5998151459398621,0.03748844662124138,0.962311849001904,True,3,3,True,0.0495
clip_sample_001,3,car,10,1,8,yolo_only,False,,,0.0,False,3,3,True,0.0495
clip_sample_001,3,car,10,1,8,static_memory,True,1.8504985605085804,0.11565616003178626,0.8879475705833354,True,3,3,True,0.0495
clip_sample_001,3,car,10,1,8,sort_motion,True,1.2918065441514788,0.08073790900946742,0.9165855189841969,True,3,3,True,0.0495
clip_sample_001,3,car,10,2,9,yolo_only,False,,,0.0,False,3,3,True,0.0495
clip_sample_001,3,car,10,2,9,static_memory,True,3.1657347938320903,0.19785842461450565,0.8222776144900811,True,3,3,True,0.0495
clip_sample_001,3,car,10,2,9,sort_motion,True,2.2966869017759595,0.14354293136099747,0.8593894649837389,True,3,3,True,0.0495
clip_sample_001,3,car,10,3,10,yolo_only,False,,,0.0,False,3,3,True,0.0495
clip_sample_001,3,car,10,3,10,static_memory,True,5.215194347135658,0.32594964669597865,0.7291307939132012,True,3,3,True,0.0495
clip_sample_001,3,car,10,3,10,sort_motion,True,4.13149274820416,0.25821829676276,0.7635796613545308,True,3,3,True,0.0495
clip_sample_001,3,car,10,4,11,yolo_only,False,,,0.0,False,3,3,True,0.0495
clip_sample_001,3,car,10,4,11,static_memory,True,5.840796383156521,0.36504977394728255,0.7038953330911597,True,3,3,True,0.0495
clip_sample_001,3,car,10,4,11,sort_motion,True,4.598466081768506,0.2874041301105316,0.7339412105069405,True,3,3,True,0.0495
clip_sample_001,3,car,10,5,12,yolo_only,False,,,0.0,False,3,3,True,0.0495
clip_sample_001,3,car,10,5,12,static_memory,True,5.984522943355781,0.3740326839597363,0.6919323427823545,True,3,3,True,0.0495
clip_sample_001,3,car,10,5,12,sort_motion,True,4.590875088894707,0.2869296930559192,0.7270994896725704,True,3,3,True,0.0495
clip_sample_001,3,car,10,6,13,yolo_only,False,,,0.0,False,3,3,True,0.0495
clip_sample_001,3,car,10,6,13,static_memory,True,7.1628044702979325,0.4476752793936208,0.6356451902147832,True,3,3,True,0.0495
clip_sample_001,3,car,10,6,13,sort_motion,True,5.731165052749371,0.3581978157968357,0.6654727111144954,True,3,3,True,0.0495
clip_sample_001,3,car,10,7,14,yolo_only,False,,,0.0,False,3,3,True,0.0495
clip_sample_001,3,car,10,7,14,static_memory,True,8.414831214981259,0.5259269509363287,0.5821413050314462,True,3,3,True,0.0495
clip_sample_001,3,car,10,7,14,sort_motion,True,6.69602341821377,0.4185014636383606,0.617258765510692,True,3,3,True,0.0495
clip_sample_001,3,car,10,8,15,yolo_only,False,,,0.0,False,3,3,True,0.0495
clip_sample_001,3,car,10,8,15,static_memory,True,10.828153536163803,0.6767595960102377,0.5033320799735123,True,3,3,True,0.0495
clip_sample_001,3,car,10,8,15,sort_motion,True,8.334595144149079,0.5209121965093174,0.5535728144391072,True,3,3,True,0.0495
clip_sample_001,3,car,10,9,16,yolo_only,False,,,0.0,False,3,3,True,0.0495
clip_sample_001,3,car,10,9,16,static_memory,True,12.062022028971523,0.7538763768107202,0.45429824766724625,True,3,3,True,0.0495
clip_sample_001,3,car,10,9,16,sort_motion,True,9.023340090547887,0.5639587556592429,0.5252344298496175,True,3,3,True,0.0495
clip_sample_001,4,car,1,0,10,yolo_only,False,,,0.0,False,4,4,True,0.5493
clip_sample_001,4,car,1,0,10,static_memory,True,2.0685212392699786,0.12928257745437366,0.9295520528003505,True,4,4,True,0.5493
clip_sample_001,4,car,1,0,10,sort_motion,True,2.2341595503431506,0.1396349718964469,0.9125067239733444,True,4,4,True,0.5493
clip_sample_001,4,car,2,0,9,yolo_only,False,,,0.0,False,4,4,True,0.2294
clip_sample_001,4,car,2,0,9,static_memory,True,2.5371900218910377,0.15857437636818986,0.9127633595026395,True,4,4,True,0.2294
clip_sample_001,4,car,2,0,9,sort_motion,True,2.311106326216184,0.1444441453885115,0.9155628215071124,True,4,4,True,0.2294
clip_sample_001,4,car,2,1,10,yolo_only,False,,,0.0,False,4,4,True,0.2294
clip_sample_001,4,car,2,1,10,static_memory,True,4.563362704253636,0.2852101690158523,0.8531623860108917,True,4,4,True,0.2294
clip_sample_001,4,car,2,1,10,sort_motion,True,3.989002335978495,0.24931264599865594,0.8546602592958968,True,4,4,True,0.2294
